title,price,availability,rating,genre,url,image_url,description,upc,scraped_at,session_id,container_id,scrape_duration,retry_count
Blood Defense (Samantha Brinkman #1),£20.30,In stock,3,Mystery,http://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html,http://books.toscrape.com/media/cache/cb/f6/cbf6d4b61953f29d7eedd2c9e01a9d74.jpg,,,2025-05-28T10:29:43.682869,mystery-768482fc,worker-1,227.98,0
1st to Die (Women's Murder Club #1),£53.98,In stock,1,Mystery,http://books.toscrape.com/catalogue/1st-to-die-womens-murder-club-1_2/index.html,http://books.toscrape.com/media/cache/2b/41/2b4161c5b72a4ae386b644682361b34a.jpg,,,2025-05-28T10:29:44.454218,mystery-768482fc,worker-1,228.75,0
Tipping the Velvet,£53.74,In stock,1,Historical Fiction,http://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html,http://books.toscrape.com/media/cache/26/0c/260c6ae16bce31c8f8c95daddd9f4a1c.jpg,,,2025-05-28T10:27:02.233834,historical fiction-6a3b4e52,worker-2,60.11,0
Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,£29.69,In stock,3,Historical Fiction,http://books.toscrape.com/catalogue/forever-and-forever-the-courtship-of-henry-longfellow-and-fanny-appleton_894/index.html,http://books.toscrape.com/media/cache/d6/58/d658a1485b130ff26ca5fb0d5975ed2e.jpg,,,2025-05-28T10:27:02.949062,historical fiction-6a3b4e52,worker-2,60.83,0
A Flight of Arrows (The Pathfinders #2),£55.53,In stock,5,Historical Fiction,http://books.toscrape.com/catalogue/a-flight-of-arrows-the-pathfinders-2_876/index.html,http://books.toscrape.com/media/cache/82/96/8296f92b70fb1dafefecda92c1d51941.jpg,,,2025-05-28T10:27:03.790754,historical fiction-6a3b4e52,worker-2,61.67,0
The House by the Lake,£36.95,In stock,1,Historical Fiction,http://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html,http://books.toscrape.com/media/cache/0d/cb/0dcb33d60b0e79adf8ab9842e697ea2e.jpg,,,2025-05-28T10:27:04.520133,historical fiction-6a3b4e52,worker-2,62.4,0
Mrs. Houdini,£30.25,In stock,5,Historical Fiction,http://books.toscrape.com/catalogue/mrs-houdini_821/index.html,http://books.toscrape.com/media/cache/0e/fe/0efe86960cdff718aed01a5c3f65b1c3.jpg,,,2025-05-28T10:27:05.397495,historical fiction-6a3b4e52,worker-2,63.28,0
The Marriage of Opposites,£28.08,In stock,4,Historical Fiction,http://books.toscrape.com/catalogue/the-marriage-of-opposites_759/index.html,http://books.toscrape.com/media/cache/0f/c2/0fc21ec3489cb23116778ee84f425eca.jpg,,,2025-05-28T10:27:06.266669,historical fiction-6a3b4e52,worker-2,64.15,0
Glory over Everything: Beyond The Kitchen House,£45.84,In stock,3,Historical Fiction,http://books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html,http://books.toscrape.com/media/cache/96/41/964194a317f8ce5ed031bf4c9ceb43ab.jpg,,,2025-05-28T10:27:07.110213,historical fiction-6a3b4e52,worker-2,64.99,0
"Love, Lies and Spies",£20.55,In stock,2,Historical Fiction,http://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,http://books.toscrape.com/media/cache/7a/22/7a224a6e174af91950e9b124afe54e0e.jpg,,,2025-05-28T10:27:07.900609,historical fiction-6a3b4e52,worker-2,65.78,0
A Paris Apartment,£39.01,In stock,4,Historical Fiction,http://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,http://books.toscrape.com/media/cache/16/57/16575316618bd7e922d5b0e0f87de2ca.jpg,,,2025-05-28T10:27:09.021783,historical fiction-6a3b4e52,worker-2,66.9,0
Lilac Girls,£17.28,In stock,2,Historical Fiction,http://books.toscrape.com/catalogue/lilac-girls_597/index.html,http://books.toscrape.com/media/cache/6c/2e/6c2e764e3ea89859b52df8de4f12af7a.jpg,,,2025-05-28T10:27:09.790821,historical fiction-6a3b4e52,worker-2,67.67,0
The Constant Princess (The Tudor Court #1),£16.62,In stock,3,Historical Fiction,http://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,http://books.toscrape.com/media/cache/fc/80/fc80b999ff4b8ef24b7071f62d2bf6d1.jpg,,,2025-05-28T10:27:10.530783,historical fiction-6a3b4e52,worker-2,68.41,0
The Invention of Wings,£37.34,In stock,1,Historical Fiction,http://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,http://books.toscrape.com/media/cache/62/fa/62fa1e72f06f05762db5d9cedf654153.jpg,,,2025-05-28T10:27:11.300553,historical fiction-6a3b4e52,worker-2,69.18,0
World Without End (The Pillars of the Earth #2),£32.97,In stock,4,Historical Fiction,http://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,http://books.toscrape.com/media/cache/be/7c/be7ce6fbc9a8e1a5a5b5c32e73cfd78a.jpg,,,2025-05-28T10:27:12.217149,historical fiction-6a3b4e52,worker-2,70.1,0
The Passion of Dolssa,£28.32,In stock,5,Historical Fiction,http://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,http://books.toscrape.com/media/cache/6b/82/6b822681c4035131560d40dd3b5a6a2e.jpg,,,2025-05-28T10:27:13.394948,historical fiction-6a3b4e52,worker-2,71.27,0
Girl With a Pearl Earring,£26.77,In stock,1,Historical Fiction,http://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,http://books.toscrape.com/media/cache/b7/ad/b7ad37d93d8401c84d7325aa645ff6d5.jpg,,,2025-05-28T10:27:14.333196,historical fiction-6a3b4e52,worker-2,72.21,0
Voyager (Outlander #3),£21.07,In stock,5,Historical Fiction,http://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html,http://books.toscrape.com/media/cache/b5/d8/b5d813da01f2ccd7bcfe34e2b875e752.jpg,,,2025-05-28T10:27:15.323721,historical fiction-6a3b4e52,worker-2,73.2,0
The Red Tent,£35.66,In stock,5,Historical Fiction,http://books.toscrape.com/catalogue/the-red-tent_273/index.html,http://books.toscrape.com/media/cache/b2/8f/b28f211e50e74445ca071d4279d1080d.jpg,,,2025-05-28T10:27:16.077081,historical fiction-6a3b4e52,worker-2,73.96,0
The Last Painting of Sara de Vos,£55.55,In stock,2,Historical Fiction,http://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,http://books.toscrape.com/media/cache/bf/fd/bffd473ab232c5f35e8c81bb927f1624.jpg,,,2025-05-28T10:27:16.842295,historical fiction-6a3b4e52,worker-2,74.72,0
The Guernsey Literary and Potato Peel Pie Society,£49.53,In stock,1,Historical Fiction,http://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html,http://books.toscrape.com/media/cache/18/f7/18f7bf6366cd7a8b947fd790d808047b.jpg,,,2025-05-28T10:27:17.647158,historical fiction-6a3b4e52,worker-2,75.53,0
Girl in the Blue Coat,£46.83,In stock,2,Historical Fiction,http://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html,http://books.toscrape.com/media/cache/bf/7a/bf7a5bc1d1ebac5e9b6fbb147828a123.jpg,,,2025-05-28T10:27:18.363556,historical fiction-6a3b4e52,worker-2,76.24,0
Between Shades of Gray,£20.79,In stock,5,Historical Fiction,http://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,http://books.toscrape.com/media/cache/f9/19/f919f64fc0e3642cdc604134bfd93774.jpg,,,2025-05-28T10:30:20.550877,historical fiction-6a3b4e52,worker-2,258.43,0
While You Were Mine,£41.32,In stock,5,Historical Fiction,http://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,http://books.toscrape.com/media/cache/45/e8/45e87bcad554d79eadf0f89df9cac6f9.jpg,,,2025-05-28T10:30:21.298411,historical fiction-6a3b4e52,worker-2,259.18,0
The Secret Healer,£34.56,In stock,3,Historical Fiction,http://books.toscrape.com/catalogue/the-secret-healer_80/index.html,http://books.toscrape.com/media/cache/69/d2/69d225899cce0a150c605ead01e02f60.jpg,,,2025-05-28T10:30:22.042268,historical fiction-6a3b4e52,worker-2,259.92,0
Starlark,£25.83,In stock,3,Historical Fiction,http://books.toscrape.com/catalogue/starlark_56/index.html,http://books.toscrape.com/media/cache/b4/9e/b49e66e8f446d9a3dae488955f2aa487.jpg,,,2025-05-28T10:30:22.825418,historical fiction-6a3b4e52,worker-2,260.71,0
Lost Among the Living,£27.70,In stock,4,Historical Fiction,http://books.toscrape.com/catalogue/lost-among-the-living_31/index.html,http://books.toscrape.com/media/cache/5a/40/5a40d914bc3491e5909f1167f9cb34f2.jpg,,,2025-05-28T10:30:23.577760,historical fiction-6a3b4e52,worker-2,261.46,0
A Spy's Devotion (The Regency Spies of London #1),£16.97,In stock,5,Historical Fiction,http://books.toscrape.com/catalogue/a-spys-devotion-the-regency-spies-of-london-1_3/index.html,http://books.toscrape.com/media/cache/1b/5f/1b5ff86f3c75e51e24c573d3f8bffd8f.jpg,,,2025-05-28T10:30:24.321575,historical fiction-6a3b4e52,worker-2,262.2,0
Chase Me (Paris Nights #2),£25.27,In stock,5,Romance,http://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,http://books.toscrape.com/media/cache/9c/2e/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg,,,2025-05-28T10:28:34.394430,romance-f6aa2d29,worker-0,114.85,0
Black Dust,£34.53,In stock,5,Romance,http://books.toscrape.com/catalogue/black-dust_976/index.html,http://books.toscrape.com/media/cache/44/cc/44ccc99c8f82c33d4f9d2afa4ef25787.jpg,,,2025-05-28T10:28:35.149459,romance-f6aa2d29,worker-0,115.6,0
Her Backup Boyfriend (The Sorensen Family #1),£33.97,In stock,1,Romance,http://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html,http://books.toscrape.com/media/cache/1e/bb/1ebbbc3e2d3249b111033cfc40763b0b.jpg,,,2025-05-28T10:28:35.953218,romance-f6aa2d29,worker-0,116.4,0
First and First (Five Boroughs #3),£15.97,In stock,4,Romance,http://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html,http://books.toscrape.com/media/cache/c4/d1/c4d1517cc9370e292366b6132ca9ca36.jpg,,,2025-05-28T10:28:36.744722,romance-f6aa2d29,worker-0,117.2,0
Fifty Shades Darker (Fifty Shades #2),£21.96,In stock,1,Romance,http://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html,http://books.toscrape.com/media/cache/cc/bd/ccbdae9e29b3594301528fa2c876ec29.jpg,,,2025-05-28T10:28:37.504294,romance-f6aa2d29,worker-0,117.96,0
The Wedding Dress,£24.12,In stock,1,Romance,http://books.toscrape.com/catalogue/the-wedding-dress_864/index.html,http://books.toscrape.com/media/cache/28/99/28992d89f4abf54fba183fc8d074adf3.jpg,,,2025-05-28T10:28:38.279725,romance-f6aa2d29,worker-0,118.73,0
Suddenly in Love (Lake Haven #1),£55.99,In stock,2,Romance,http://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,http://books.toscrape.com/media/cache/e9/f4/e9f4bc8cf5ffaea1504623c936e90a48.jpg,,,2025-05-28T10:28:39.031848,romance-f6aa2d29,worker-0,119.48,0
Something More Than This,£16.24,In stock,4,Romance,http://books.toscrape.com/catalogue/something-more-than-this_834/index.html,http://books.toscrape.com/media/cache/59/10/5910fbd8a95e8e9de9c660b71e0694e2.jpg,,,2025-05-28T10:28:39.787479,romance-f6aa2d29,worker-0,120.24,0
Doing It Over (Most Likely To #1),£35.61,In stock,3,Romance,http://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,http://books.toscrape.com/media/cache/e9/25/e9250495a525eb203652ad9da85ccb8e.jpg,,,2025-05-28T10:28:40.527180,romance-f6aa2d29,worker-0,120.98,0
The Wedding Pact (The O'Malleys #2),£32.61,In stock,3,Romance,http://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html,http://books.toscrape.com/media/cache/7e/67/7e67addd80caaf8a9f9e9daa9cf66bb2.jpg,,,2025-05-28T10:28:41.291603,romance-f6aa2d29,worker-0,121.74,0
Hold Your Breath (Search and Rescue #1),£28.82,In stock,1,Romance,http://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,http://books.toscrape.com/media/cache/0b/89/0b89c3b317d0f89da48356a0b5959c1e.jpg,,,2025-05-28T10:28:42.038624,romance-f6aa2d29,worker-0,122.49,0
Dirty (Dive Bar #1),£40.83,In stock,4,Romance,http://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,http://books.toscrape.com/media/cache/ae/90/ae903f6f6d059954be4e85497dd76bf5.jpg,,,2025-05-28T10:28:42.820755,romance-f6aa2d29,worker-0,123.27,0
Take Me Home Tonight (Rock Star Romance #3),£53.98,In stock,3,Romance,http://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,http://books.toscrape.com/media/cache/a6/4b/a64b3c559f59748bfdbbe75be3e16075.jpg,,,2025-05-28T10:28:43.606785,romance-f6aa2d29,worker-0,124.06,0
Off the Hook (Fishing for Trouble #1),£47.67,In stock,3,Romance,http://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,http://books.toscrape.com/media/cache/1d/78/1d78fe226e1adb9cb591fa21f8a9bf68.jpg,,,2025-05-28T10:28:44.375891,romance-f6aa2d29,worker-0,124.83,0
A Gentleman's Position (Society of Gentlemen #3),£14.75,In stock,5,Romance,http://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,http://books.toscrape.com/media/cache/f0/e0/f0e0db3edcb14293a52b51929cc72979.jpg,,,2025-05-28T10:28:45.106957,romance-f6aa2d29,worker-0,125.56,0
"Sit, Stay, Love",£20.90,In stock,3,Romance,http://books.toscrape.com/catalogue/sit-stay-love_486/index.html,http://books.toscrape.com/media/cache/8e/40/8e408552c2e7ee81cd60c03c79f604af.jpg,,,2025-05-28T10:28:45.887047,romance-f6aa2d29,worker-0,126.34,0
A Girl's Guide to Moving On (New Beginnings #2),£31.30,In stock,1,Romance,http://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,http://books.toscrape.com/media/cache/f7/a9/f7a90a63f66ac92cc280def001970ed2.jpg,,,2025-05-28T10:28:46.687505,romance-f6aa2d29,worker-0,127.14,0
The Perfect Play (Play by Play #1),£59.99,In stock,3,Romance,http://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,http://books.toscrape.com/media/cache/40/16/4016ffba678f309171d8130135f6eb8e.jpg,,,2025-05-28T10:28:47.446049,romance-f6aa2d29,worker-0,127.9,0
Dark Lover (Black Dagger Brotherhood #1),£12.87,In stock,1,Romance,http://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,http://books.toscrape.com/media/cache/3c/a2/3ca2e61181fc1122658af8f85354bae8.jpg,,,2025-05-28T10:28:48.203624,romance-f6aa2d29,worker-0,128.66,0
Changing the Game (Play by Play #2),£13.38,In stock,3,Romance,http://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,http://books.toscrape.com/media/cache/57/47/57472d9c6d483bee9c38c90bfa10b3ee.jpg,,,2025-05-28T10:28:48.989547,romance-f6aa2d29,worker-0,129.44,0
A Walk to Remember,£56.43,In stock,1,Romance,http://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,http://books.toscrape.com/media/cache/fa/1b/fa1b0fac146201645c740b02802e2211.jpg,,,2025-05-28T10:30:58.293977,romance-f6aa2d29,worker-0,258.75,0
The Purest Hook (Second Circle Tattoos #3),£12.25,In stock,1,Romance,http://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html,http://books.toscrape.com/media/cache/15/68/1568ef85fdb4e405b9f8bc62ef855c10.jpg,,,2025-05-28T10:30:59.085856,romance-f6aa2d29,worker-0,259.54,0
The Obsession,£45.43,In stock,1,Romance,http://books.toscrape.com/catalogue/the-obsession_268/index.html,http://books.toscrape.com/media/cache/24/93/2493c74c614afcc435cc00e33bd55f64.jpg,,,2025-05-28T10:30:59.884236,romance-f6aa2d29,worker-0,260.34,0
Reservations for Two,£11.10,In stock,3,Romance,http://books.toscrape.com/catalogue/reservations-for-two_211/index.html,http://books.toscrape.com/media/cache/39/a4/39a4d96a5bc75a34aae97676a4b854fa.jpg,,,2025-05-28T10:31:00.632871,romance-f6aa2d29,worker-0,261.08,0
Best of My Love (Fool's Gold #20),£27.41,In stock,2,Romance,http://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,http://books.toscrape.com/media/cache/06/8c/068ccab8875670fccb8b72234370d16f.jpg,,,2025-05-28T10:31:01.409020,romance-f6aa2d29,worker-0,261.86,0
Where Lightning Strikes (Bleeding Stars #3),£39.77,In stock,3,Romance,http://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,http://books.toscrape.com/media/cache/73/d9/73d948af3f2adb6dd693ff4bd43e7760.jpg,,,2025-05-28T10:31:02.182746,romance-f6aa2d29,worker-0,262.63,0
This One Moment (Pushing Limits #1),£48.71,In stock,1,Romance,http://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,http://books.toscrape.com/media/cache/9b/06/9b061431c4fbb98cc18068a523a49988.jpg,,,2025-05-28T10:31:02.998807,romance-f6aa2d29,worker-0,263.45,0
"Rhythm, Chord & Malykhin",£28.34,In stock,2,Romance,http://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,http://books.toscrape.com/media/cache/43/85/4385ee0304bc3546f2b6eaa75c46d4f8.jpg,,,2025-05-28T10:31:03.797820,romance-f6aa2d29,worker-0,264.25,0
My Perfect Mistake (Over the Top #1),£38.92,In stock,2,Romance,http://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,http://books.toscrape.com/media/cache/0d/03/0d03eb55ed070a53b6c4b6eedd48b458.jpg,,,2025-05-28T10:31:04.622582,romance-f6aa2d29,worker-0,265.07,0
Listen to Me (Fusion #1),£58.99,In stock,3,Romance,http://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,http://books.toscrape.com/media/cache/00/dd/00dd43f59d255cbc16e9d9c9ed20a997.jpg,,,2025-05-28T10:31:05.375209,romance-f6aa2d29,worker-0,265.83,0
Imperfect Harmony,£34.74,In stock,4,Romance,http://books.toscrape.com/catalogue/imperfect-harmony_26/index.html,http://books.toscrape.com/media/cache/fb/29/fb299a516730a2f2602b10f945f7a8e5.jpg,,,2025-05-28T10:31:06.148806,romance-f6aa2d29,worker-0,266.6,0
Fighting Fate (Fighting #6),£39.24,In stock,3,Romance,http://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,http://books.toscrape.com/media/cache/57/e2/57e255929f6e597c18cb3843904cd92b.jpg,,,2025-05-28T10:31:06.883368,romance-f6aa2d29,worker-0,267.33,0
Deep Under (Walker Security #1),£47.09,In stock,5,Romance,http://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,http://books.toscrape.com/media/cache/74/e4/74e4ec43c40926c7b57fc0fe0f397183.jpg,,,2025-05-28T10:31:07.623572,romance-f6aa2d29,worker-0,268.08,0
Charity's Cross (Charles Towne Belles #4),£41.24,In stock,1,Romance,http://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html,http://books.toscrape.com/media/cache/39/e0/39e008f84bbd24b49a7532c2024b855e.jpg,,,2025-05-28T10:31:08.421293,romance-f6aa2d29,worker-0,268.87,0
Bounty (Colorado Mountain #7),£37.26,In stock,4,Romance,http://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,http://books.toscrape.com/media/cache/80/ff/80ff924ed78cd7c5172410d0d92f8dfe.jpg,,,2025-05-28T10:31:09.190804,romance-f6aa2d29,worker-0,269.64,0
"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",£37.97,In stock,2,Religion,http://books.toscrape.com/catalogue/dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html,http://books.toscrape.com/media/cache/95/30/953013d044aa313cc162dec414f3969a.jpg,,,2025-05-28T10:31:25.152786,religion-ace52f19,worker-1,90.39,0
You Are What You Love: The Spiritual Power of Habit,£21.87,In stock,4,Religion,http://books.toscrape.com/catalogue/you-are-what-you-love-the-spiritual-power-of-habit_872/index.html,http://books.toscrape.com/media/cache/6b/70/6b70f2cdb17d9ab7551240a88b9211fe.jpg,,,2025-05-28T10:31:25.903624,religion-ace52f19,worker-1,91.14,0
God: The Most Unpleasant Character in All Fiction,£30.03,In stock,5,Religion,http://books.toscrape.com/catalogue/god-the-most-unpleasant-character-in-all-fiction_697/index.html,http://books.toscrape.com/media/cache/1f/db/1fdb125bcb8cee71f3404b4dc293348c.jpg,,,2025-05-28T10:31:26.610133,religion-ace52f19,worker-1,91.85,0
